query_id,species_key,recordist,top1_match,max_similarity_score,AP@10,Recall@10,Precision@10
530111,Malacopteron_affine,Matt Slaymaker,0,0.9516472816467285,0.015873015873015872,0.14285714285714285,0.1
594323,Malacopteron_affine,Prayitno Goenarto,0,0.8971778750419617,0.014285714285714287,0.14285714285714285,0.1
34479,Malacopteron_affine,Tjalle Boorsma,0,0.8561000823974609,0.0,0.0,0.0
34480,Malacopteron_affine,Tjalle Boorsma,0,0.9185899496078491,0.0,0.0,0.0
24406,Malacopteron_affine,Sander Pieterse &amp; Ben Wielstra,0,0.8881577253341675,0.0,0.0,0.0
578766,Malacopteron_affine,Muhammad Iqbal,0,0.9464311599731445,0.03571428571428571,0.14285714285714285,0.1
90890,Myophonus_melanurus,Fabian Ducry &amp; David Marques,0,0.943783164024353,0.012345679012345678,0.1111111111111111,0.1
431617,Myophonus_melanurus,Brian Cox,0,0.917411208152771,0.05925925925925926,0.2222222222222222,0.2
431615,Myophonus_melanurus,Brian Cox,0,0.9334070086479187,0.0,0.0,0.0
431536,Napothera_albostriata,Brian Cox,0,0.9427887201309204,0.0,0.0,0.0
431530,Napothera_albostriata,Brian Cox,0,0.9031097888946533,0.0,0.0,0.0
648646,Napothera_albostriata,Ding Li Yong,0,0.9383422136306763,0.0,0.0,0.0
195583,Napothera_albostriata,Marc Thibault,0,0.911413311958313,0.0,0.0,0.0
431533,Napothera_albostriata,Brian Cox,0,0.9402592182159424,0.0,0.0,0.0
195587,Napothera_albostriata,Marc Thibault,0,0.9085720777511597,0.0,0.0,0.0
195585,Napothera_albostriata,Marc Thibault,0,0.8941246271133423,0.0,0.0,0.0
431487,Orthotomus_ruficeps,Brian Cox,0,0.9493482708930969,0.0,0.0,0.0
571751,Orthotomus_ruficeps,Muhammad Iqbal,0,0.9603284597396851,0.24333333333333335,0.35714285714285715,0.5
535411,Orthotomus_ruficeps,Andres Angulo Rubiano,0,0.9497882127761841,0.014285714285714285,0.07142857142857142,0.1
1098429,Orthotomus_ruficeps,yasinchumaedi,0,0.9174537658691406,0.0,0.0,0.0
431498,Orthotomus_ruficeps,Brian Cox,0,0.9402179718017578,0.0,0.0,0.0
895144,Orthotomus_ruficeps,Ding Li Yong,0,0.9300777912139893,0.0,0.0,0.0
604617,Orthotomus_ruficeps,Prayitno Goenarto,0,0.8869680762290955,0.0,0.0,0.0
895137,Orthotomus_ruficeps,Ding Li Yong,0,0.9520148634910583,0.01111111111111111,0.07142857142857142,0.1
34503,Orthotomus_ruficeps,Tjalle Boorsma,0,0.9014267325401306,0.025,0.07142857142857142,0.1
20097,Orthotomus_ruficeps,Sander Pieterse &amp; Ben Wielstra,0,0.9368012547492981,0.0,0.0,0.0
389508,Pnoepyga_pusilla,Oscar Campbell,0,0.927402138710022,0.04523809523809523,0.08,0.2
42265,Pnoepyga_pusilla,George Wagner,0,0.9195051789283752,0.0365079365079365,0.08,0.2
940265,Pnoepyga_pusilla,Ding Li Yong,0,0.9246475696563721,0.039285714285714285,0.08,0.2
39474,Pnoepyga_pusilla,Brian Cox,0,0.9257307052612305,0.039285714285714285,0.08,0.2
389504,Pnoepyga_pusilla,Oscar Campbell,0,0.9207390546798706,0.03111111111111111,0.08,0.2
90936,Pnoepyga_pusilla,Fabian Ducry &amp; David Marques,0,0.9162652492523193,0.039285714285714285,0.08,0.2
90919,Pnoepyga_pusilla,Fabian Ducry &amp; David Marques,0,0.925118088722229,0.041666666666666664,0.08,0.2
56932,Polyplectron_chalcurum,Fabian Ducry &amp; David Marques,0,0.8645753264427185,0.03333333333333333,0.07142857142857142,0.1
70193,Polyplectron_chalcurum,David Gibbs,0,0.858109176158905,0.0125,0.07142857142857142,0.1
90808,Polyplectron_chalcurum,Fabian Ducry &amp; David Marques,1,0.895921528339386,0.24,0.2857142857142857,0.4
33419,Spilornis_cheela,Tjalle Boorsma,0,0.933127224445343,0.06666666666666667,0.08,0.2
570921,Spilornis_cheela,Muhammad Iqbal,0,0.9281973242759705,0.02,0.04,0.1
965048,Spilornis_cheela,Daan Drukker,1,0.9110256433486938,0.40714285714285714,0.2,0.5
618811,Spilornis_cheela,Teus Luijendijk,0,0.8778893947601318,0.05833333333333333,0.08,0.2
482239,Spilornis_cheela,Frank Rheindt,0,0.9123445153236389,0.0125,0.04,0.1
33420,Spilornis_cheela,Tjalle Boorsma,0,0.9428278803825378,0.16666666666666666,0.12,0.3
