query_id,species_key,recordist,top1_match,max_similarity_score,AP@10,Recall@10,Precision@10
453239,Horornis_vulcanius,Brendan Sloan,0,0.7943772077560425,0.1595238095238095,0.12,0.3
34481,Malacopteron_affine,Tjalle Boorsma,1,0.9641215205192566,0.14285714285714285,0.14285714285714285,0.1
530111,Malacopteron_affine,Matt Slaymaker,0,0.939121425151825,0.015873015873015872,0.14285714285714285,0.1
594323,Malacopteron_affine,Prayitno Goenarto,0,0.89630526304245,0.07142857142857142,0.14285714285714285,0.1
34479,Malacopteron_affine,Tjalle Boorsma,0,0.8772622346878052,0.03571428571428571,0.14285714285714285,0.1
34480,Malacopteron_affine,Tjalle Boorsma,0,0.902353048324585,0.03571428571428571,0.14285714285714285,0.1
24406,Malacopteron_affine,Sander Pieterse &amp; Ben Wielstra,0,0.9332741498947144,0.19642857142857142,0.42857142857142855,0.3
578766,Malacopteron_affine,Muhammad Iqbal,0,0.9488910436630249,0.0,0.0,0.0
90890,Myophonus_melanurus,Fabian Ducry &amp; David Marques,0,0.8974783420562744,0.027777777777777776,0.1111111111111111,0.1
431617,Myophonus_melanurus,Brian Cox,0,0.915052056312561,0.0,0.0,0.0
431615,Myophonus_melanurus,Brian Cox,0,0.92522794008255,0.018518518518518517,0.1111111111111111,0.1
431536,Napothera_albostriata,Brian Cox,0,0.9318569898605347,0.0,0.0,0.0
431530,Napothera_albostriata,Brian Cox,0,0.9115720987319946,0.0,0.0,0.0
648646,Napothera_albostriata,Ding Li Yong,0,0.885036051273346,0.0,0.0,0.0
195583,Napothera_albostriata,Marc Thibault,0,0.8862854838371277,0.0,0.0,0.0
431533,Napothera_albostriata,Brian Cox,0,0.8668968677520752,0.0,0.0,0.0
195587,Napothera_albostriata,Marc Thibault,1,0.9146499633789062,0.25,0.25,0.2
195585,Napothera_albostriata,Marc Thibault,1,0.9115084409713745,0.1527777777777778,0.25,0.2
431487,Orthotomus_ruficeps,Brian Cox,0,0.9377102851867676,0.10500000000000001,0.21428571428571427,0.3
571751,Orthotomus_ruficeps,Muhammad Iqbal,0,0.9322876930236816,0.0,0.0,0.0
535411,Orthotomus_ruficeps,Andres Angulo Rubiano,0,0.960597574710846,0.18285714285714288,0.2857142857142857,0.4
1098429,Orthotomus_ruficeps,yasinchumaedi,0,0.8919162750244141,0.0,0.0,0.0
431498,Orthotomus_ruficeps,Brian Cox,1,0.9529714584350586,0.25,0.21428571428571427,0.3
895144,Orthotomus_ruficeps,Ding Li Yong,1,0.897329568862915,0.1,0.07142857142857142,0.1
604617,Orthotomus_ruficeps,Prayitno Goenarto,0,0.8595521450042725,0.0,0.0,0.0
895137,Orthotomus_ruficeps,Ding Li Yong,1,0.929640531539917,0.1,0.07142857142857142,0.1
34503,Orthotomus_ruficeps,Tjalle Boorsma,0,0.9132161736488342,0.0,0.0,0.0
20097,Orthotomus_ruficeps,Sander Pieterse &amp; Ben Wielstra,0,0.9597538709640503,0.09833333333333334,0.21428571428571427,0.3
389508,Pnoepyga_pusilla,Oscar Campbell,1,0.9377206563949585,0.7763888888888889,0.32,0.8
42265,Pnoepyga_pusilla,George Wagner,1,0.943160891532898,1.0,0.4,1.0
940265,Pnoepyga_pusilla,Ding Li Yong,1,0.9296766519546509,0.788888888888889,0.32,0.8
39474,Pnoepyga_pusilla,Brian Cox,0,0.9409283995628357,0.7071031746031746,0.36,0.9
389504,Pnoepyga_pusilla,Oscar Campbell,0,0.9271013736724854,0.38976190476190475,0.24,0.6
